ID,Title,Skills,Sector,Location,Capacity,Duration,Course,Company
1229,Data Engineer,Blogging;Social Media;Data Analysis,Electrical,Ahmedabad,19,4 months,Content Writing,Wipro
1000,Civil Engineer Intern,Photoshop;JavaScript;Swift;Circuit Design;Adobe XD,Mechanical,Mumbai,4,5 months,Human Resources,Flipkart
175,Electrical Engineering Intern,Java;Swift;Adobe XD;Community Outreach;Research,Management,Gurgaon,6,5 months,Data Engineering,KPMG
782,Machine Learning Intern,SolidWorks;Writing,Media,Bangalore,20,3 months,Data Engineering,Goldman Sachs
590,Social Work Intern,Surveying;Operations;R;React;Excel,Design,Indore,8,5 months,Supply Chain Management,Adobe
1560,Web Developer Intern,Circuit Design;Community Outreach,Blockchain,Indore,17,3 months,Civil Engineering,Siemens
19,Content Writer Intern,Google Analytics;Photoshop;Communication;Sales,Operations,Ahmedabad,8,6 months,AI & ML Internship,IBM
424,Mobile App Developer,Linux;Sales,Design,Ahmedabad,18,3 months,Analytics Bootcamp,HCL
1344,Research Intern,ETL;Sales;Excel;Tally;JavaScript,Research,Bangalore,4,5 months,Cybersecurity Fundamentals,Adobe
286,Operations Intern,Python;Keras;Data Analysis;Writing;R,Electrical,Bangalore,14,2 months,Digital Marketing Hub,Tata Motors
1584,Data Analyst,Planning;Java;Inventory,Civil,Hyderabad,18,5 months,Operations Management,Accenture
429,Mechanical Engineering Trainee,SolidWorks;Circuit Design,Civil,Gurgaon,11,4 months,Human Resources,UNICEF
1510,Marketing Intern,Data Analysis;Linux;Blogging,Electrical,Lucknow,18,4 months,Social Work Program,Flipkart
1319,Digital Marketing Intern,Photoshop;Figma;Grammar;Circuit Design,Civil,Pune,7,3 months,UI/UX Design,IBM
670,AI Research,Kotlin;Data Analysis;SolidWorks;R;Firebase,Logistics,Bangalore,4,2 months,Digital Marketing,Amazon
32,UI Designer Trainee,Accounting;Ethereum;MS Office,Management,Mumbai,15,5 months,Human Resources,Dell
941,Blockchain Developer Intern,ETL;Android;JavaScript;Python;NLP,Design,Bangalore,18,5 months,Mechanical Internship,KPMG
723,Web Developer,AutoCAD;Adobe XD;R;Firebase,Logistics,Gurgaon,4,2 months,Content Writing,Facebook
995,Journalism Intern,Firebase;Data Analysis;Research;AutoCAD,Research,Pune,14,6 months,Mechanical Internship,HCL
215,Cybersecurity Intern,Networking;ML;Sales,Design,Hyderabad,11,2 months,Finance & Accounting,Microsoft
814,Operations Intern,Swift;SQL;Security,Operations,Gurgaon,5,4 months,Electrical Systems,Siemens
327,Network Engineer Intern,R;Data Analysis;Research;JavaScript;SEO,Data,Delhi,20,5 months,Finance & Accounting,LinkedIn
561,Graphic Designer,Security;Operations;Java;Surveying,Operations,Gurgaon,3,3 months,Electrical Systems,IBM
1113,HR Intern,Blockchain;Community Outreach;Solidity;Tally,Operations,Ahmedabad,3,4 months,Research Methodologies,Dell
701,Financial Analyst,Excel;Solidity;Figma;Android,IT,Lucknow,16,5 months,Analytics Bootcamp,Times of India
1579,Machine Learning Intern,Blockchain;Kotlin,Media,Ahmedabad,8,2 months,Electrical Systems,Microsoft
1190,Business Analyst Intern,Illustrator;UI/UX;Java;Blockchain;CSS,Design,Hyderabad,20,5 months,Mechanical Internship,Times of India
342,Marketing Intern,Matlab;Circuit Design;Sales;Social Media,Civil,Indore,8,5 months,Analytics Bootcamp,Facebook
630,Data Engineer,Figma;SQL,Electrical,Hyderabad,7,5 months,Mobile Development,Accenture
148,Web Developer Intern,UI/UX;Blockchain;Content;R;Writing,Design,Pune,6,3 months,Blockchain Development,IBM
1310,Network Engineer,Swift;Kotlin;Linux;Google Analytics,Marketing,Lucknow,6,6 months,Digital Marketing,Infosys
361,Business Analyst Junior,Troubleshooting;Blogging;Android,Design,Bangalore,3,5 months,Content Writing,Reliance
84,AI Research Intern,Community Outreach;Planning,AI,Chennai,20,5 months,Machine Learning,Tata Motors
49,Operations Intern,Adobe XD;Solidity,Social Work,Pune,20,5 months,Digital Marketing,Google
469,Network Engineer Intern,Tally;Android;Solidity;Communication,Blockchain,Chennai,6,6 months,Cybersecurity Fundamentals,IBM
156,Data Analyst,ETL;Accounting;Adobe XD;Troubleshooting;Illustrator,Blockchain,Chennai,7,2 months,Human Resources,Oracle
773,HR Intern,Power Systems;Social Media;Kotlin;Google Analytics;Reporting,Data,Lucknow,13,4 months,Content Writing,Microsoft
1240,Mobile App Developer,MS Office;AutoCAD;Troubleshooting;Adobe XD;Google Analytics,Marketing,Delhi,8,4 months,AI & ML Internship,Microsoft
1201,Network Engineer,Sales;Security;SQL,Data,Mumbai,6,5 months,Research Methodologies,Reliance
1403,Marketing Intern,Keras;Social Media,Mechanical,Bangalore,14,2 months,Cybersecurity Fundamentals,Oracle
1203,Web Developer,NLP;Social Media;Recruitment;Operations,IT,Ahmedabad,14,6 months,Analytics Bootcamp,L&T
1631,Marketing Intern,Keras;Data Analysis,Business,Lucknow,10,2 months,Electrical Systems,Google
501,HR Intern,Troubleshooting;Communication;Solidity;Research,Blockchain,Pune,11,4 months,Mechanical Internship,Facebook
1765,UI Designer,Illustrator;Android;Accounting;Communication,Blockchain,Delhi,16,6 months,Mechanical Internship,Amazon
180,Web Developer,Security;Tally;TensorFlow;Solidity,Civil,Kolkata,11,5 months,Human Resources,Paytm
1048,Electrical Engineering Intern,Keras;React;Operations;Excel,Finance,Lucknow,8,4 months,Cybersecurity Fundamentals,Times of India
1756,Journalism Intern,CSS;Reporting;Inventory;Circuit Design;NLP,Operations,Kolkata,10,3 months,Full Stack Web,TCS
951,Digital Marketing Intern,Circuit Design;Blogging;Community Outreach;AutoCAD,AI,Lucknow,20,4 months,AI & ML Internship,Microsoft
1317,Social Work Intern,NLP;Sales;Tally;SEM,Mechanical,Kolkata,20,5 months,Full Stack Web,Reliance
1620,AI Research Intern,Excel;SEO;Keras;Social Media,Research,Kolkata,16,3 months,Supply Chain Management,Amazon
529,Graphic Designer Junior,Surveying;SEO,Marketing,Gurgaon,9,4 months,Journalism Basics,Times of India
347,Data Engineer,SolidWorks;Data Analysis;R,Blockchain,Chennai,16,5 months,Mobile Development,Paytm
1388,Data Engineer Intern,Photoshop;ETL;Excel;TensorFlow,AI,Kolkata,6,5 months,Mechanical Internship,TCS
1961,Supply Chain Intern,ML;Power Systems;Social Media;React;Research,Media,Lucknow,17,2 months,Research Methodologies,Adobe
1051,AI Research,Tally;Data Analysis,Civil,Chennai,18,4 months,Machine Learning,Google
1973,Blockchain Developer,AutoCAD;Writing;Security;Social Media,Media,Chennai,20,5 months,UI/UX Design,L&T
1442,Electrical Engineering Intern,Communication;Troubleshooting;Recruitment;Python,Marketing,Mumbai,9,2 months,Machine Learning,Flipkart
602,Data Engineer Intern,Sales;R;HTML;Research,Logistics,Hyderabad,11,6 months,Networking Basics,Tata Motors
1282,Supply Chain Intern,Ethereum;Solidity;CCNA,Blockchain,Ahmedabad,14,4 months,UI/UX Design,Infosys
244,Mobile App Developer,Blogging;MS Office;SEO;Grammar,Data,Bangalore,3,2 months,Electrical Systems,Google
1337,Mobile App Developer,Firebase;TensorFlow;Circuit Design;SEM;Android,Media,Bangalore,16,2 months,Finance & Accounting,Oracle
1068,Mobile App Developer,HTML;Planning,Blockchain,Chennai,12,5 months,Mobile Development,Adobe
1476,Operations Intern,Finance;NLP;Kotlin,AI,Hyderabad,9,6 months,Digital Marketing,LinkedIn
313,Blockchain Developer,Troubleshooting;HTML;Keras;SQL,Design,Pune,18,5 months,Social Work Program,Dell
436,Business Analyst Intern,CSS;Research;Finance;AutoCAD,Logistics,Indore,5,6 months,Mechanical Internship,Reliance
1899,Social Work Intern,Planning;Reporting;Data Analysis,Logistics,Gurgaon,20,2 months,Content Writing,Reliance
1329,Graphic Designer Intern,Swift;Community Outreach;Python;Power Systems,Business,Ahmedabad,6,6 months,Full Stack Web,Oracle
309,Digital Marketing Intern,SolidWorks;Networking;NLP,Finance,Pune,18,6 months,AI & ML Internship,Wipro
431,AI Research,Editing;Grammar;MS Office;Google Analytics;Matlab,Data,Pune,15,3 months,Blockchain Development,Siemens
661,Blockchain Developer,SolidWorks;ML,Operations,Mumbai,13,2 months,Digital Marketing,Siemens
371,Data Analyst Intern,Matlab;Social Media;ETL;Operations;SQL,Civil,Kolkata,10,2 months,Supply Chain Management,Siemens
567,AI Research Associate,UI/UX;Illustrator;Planning;SQL;Content,Operations,Hyderabad,13,5 months,Human Resources,UNICEF
980,Content Writer Junior,Figma;Finance;Reporting;Google Analytics;Writing,Finance,Bangalore,5,5 months,Finance & Accounting,LinkedIn
182,Cybersecurity Intern,Solidity;Illustrator;Blogging;ETL,Civil,Kolkata,15,2 months,Analytics Bootcamp,Flipkart
1363,Journalism Intern,SQL;ML,Operations,Gurgaon,10,4 months,Design Thinking,Microsoft
622,Machine Learning Intern,ML;MS Office,Mechanical,Bangalore,5,5 months,Data Science Bootcamp,IBM
819,Supply Chain Intern,Inventory;Logistics;JavaScript,Finance,Pune,5,5 months,Data Science Bootcamp,Accenture
1193,Cybersecurity Intern,Networking;ETL;Logistics,AI,Lucknow,4,5 months,Human Resources,Accenture
953,Data Engineer,CSS;Illustrator;R;Troubleshooting,Data,Indore,4,2 months,Civil Engineering,Goldman Sachs
1422,AI Research,Operations;Circuit Design;HTML;Research,IT,Delhi,6,2 months,Digital Marketing Hub,KPMG
1841,Social Work Intern,SEM;JavaScript,Design,Gurgaon,19,2 months,Mechanical Internship,Paytm
923,Cybersecurity Intern,Keras;Kotlin;Recruitment;Android;AutoCAD,Blockchain,Lucknow,12,3 months,Full Stack Web,Wipro
1074,Civil Engineer Intern,Figma;UI/UX;SEO,Social Work,Mumbai,14,3 months,Electrical Systems,Siemens
297,Marketing Intern,Java;Reporting,Logistics,Kolkata,7,5 months,Electrical Systems,Dell
967,AI Research Junior,UI/UX;Planning,Data,Hyderabad,20,4 months,Finance & Accounting,Accenture
462,Blockchain Developer,MS Office;Writing;Adobe XD;Illustrator,Media,Chennai,17,5 months,Supply Chain Management,Amazon
1303,Data Analyst,SEO;Blockchain,Blockchain,Kolkata,17,5 months,AI & ML Internship,Infosys
1177,Operations Intern,UI/UX;Java;MS Office,Social Work,Kolkata,6,3 months,Digital Marketing,Capgemini
378,Machine Learning Intern,Data Analysis;SolidWorks;Planning;Tally,Media,Hyderabad,3,5 months,Human Resources,HCL
799,UI Designer,Finance;Troubleshooting;React;Swift;Networking,Blockchain,Kolkata,17,2 months,Mechanical Internship,Paytm
1103,Business Analyst,Kotlin;React;Illustrator,Media,Pune,5,5 months,Cybersecurity Fundamentals,Wipro
106,Machine Learning Intern,Data Analysis;Circuit Design;Firebase;Illustrator,Business,Kolkata,18,6 months,UI/UX Design,Wipro
127,Mobile App Developer,Writing;TensorFlow;Content;Figma,Electrical,Pune,8,3 months,Design Thinking,Google
1996,Content Writer Trainee,Troubleshooting;UI/UX;HTML;Figma;Planning,Data,Lucknow,4,2 months,Analytics Bootcamp,Paytm
839,Digital Marketing Intern,Blockchain;CAD;Troubleshooting;Python;Research,Electrical,Gurgaon,12,2 months,AI & ML Internship,LinkedIn
356,Mechanical Engineering Trainee,Blockchain;Java,Blockchain,Lucknow,16,4 months,Blockchain Development,UNICEF
1617,Electrical Engineering Intern,MS Office;Kotlin,Marketing,Pune,16,2 months,Social Work Program,Facebook
683,Web Developer,Python;Social Media;Power Systems;Illustrator,Business,Ahmedabad,6,2 months,Design Thinking,Goldman Sachs
813,Machine Learning Intern,Networking;Inventory;Sales;Community Outreach;Security,Civil,Kolkata,5,5 months,Operations Management,Google
1681,Cybersecurity Intern,TensorFlow;SEM;CAD,Business,Hyderabad,9,2 months,Content Writing,UNICEF
210,Data Engineer,JavaScript;Firebase;SQL,Data,Kolkata,7,5 months,Mechanical Internship,Accenture
1493,Social Work Intern,Linux;MS Office;Writing;Circuit Design;Accounting,Civil,Lucknow,14,4 months,Analytics Bootcamp,IBM
141,Civil Engineer Intern,MS Office;Android;ML,Civil,Kolkata,16,2 months,Research Methodologies,Facebook
1975,Civil Engineer Intern,Java;Troubleshooting;Keras;Circuit Design,Research,Bangalore,10,4 months,Networking Basics,Wipro
1340,Marketing Intern,NLP;Circuit Design;Ethereum,Research,Bangalore,5,2 months,Content Writing,L&T
1798,Network Engineer,Accounting;Sales,Management,Ahmedabad,16,3 months,Digital Marketing Hub,IBM
1575,Electrical Engineering Intern,ETL;Inventory;Ethereum,Social Work,Gurgaon,8,3 months,Design Thinking,Capgemini
1182,AI Research,Research;Inventory,Business,Lucknow,4,3 months,Digital Marketing,HCL
1394,Operations Intern,Matlab;ETL;SQL,IT,Hyderabad,12,6 months,AI & ML Internship,HCL
1816,Business Analyst,SEO;Content;Troubleshooting;Data Analysis,Design,Lucknow,4,4 months,Research Methodologies,L&T
712,HR Intern,Troubleshooting;Android;Ethereum;ML;Power Systems,Social Work,Mumbai,15,2 months,Social Work Program,Wipro
1794,Journalism Intern,CCNA;AutoCAD,Business,Lucknow,8,5 months,Content Writing,KPMG
893,AI Research,Photoshop;Logistics;Grammar,Blockchain,Mumbai,9,6 months,Digital Marketing,Dell
860,Content Writer Intern,Data Analysis;ML,Finance,Pune,5,6 months,Social Work Program,Siemens
11,Digital Marketing Intern,Blockchain;Operations,Mechanical,Mumbai,16,6 months,Electrical Systems,Goldman Sachs
1695,Social Work Intern,Security;AutoCAD;Networking;Grammar;Keras,Operations,Indore,4,6 months,Networking Basics,L&T
1428,AI Research Trainee,SolidWorks;SQL;HTML;SEO,Management,Lucknow,14,3 months,Operations Management,KPMG
283,Mobile App Developer,CCNA;JavaScript;Tally;Firebase,Media,Lucknow,11,6 months,Operations Management,Goldman Sachs
811,Graphic Designer Associate,SEO;Writing,Operations,Bangalore,15,5 months,Social Work Program,Adobe
1342,Research Intern,Photoshop;Kotlin;SEO;Illustrator,Research,Bangalore,17,3 months,AI & ML Internship,Paytm
292,Data Engineer,Communication;ETL;AutoCAD;Firebase;ML,Design,Delhi,9,4 months,Operations Management,Google
755,Machine Learning Intern,Grammar;Reporting;Security;CAD,Marketing,Chennai,8,4 months,Networking Basics,Infosys
627,Graphic Designer,R;TensorFlow;Photoshop,Operations,Gurgaon,13,5 months,Mechanical Internship,Dell
944,Business Analyst Intern,Adobe XD;Security,Management,Delhi,11,2 months,Digital Marketing,Reliance
862,Journalism Intern,Java;Photoshop;Research,Mechanical,Hyderabad,10,2 months,Digital Marketing,LinkedIn
130,Social Work Intern,Grammar;Excel,Marketing,Mumbai,8,5 months,Electrical Systems,Infosys
1176,Network Engineer,Python;SEO;Keras;SolidWorks,Blockchain,Pune,10,2 months,Supply Chain Management,Flipkart
324,Web Developer Intern,SQL;R,Logistics,Kolkata,10,3 months,Digital Marketing,Microsoft
1091,Network Engineer,AutoCAD;MS Office;Research;Swift,Blockchain,Lucknow,3,2 months,Design Thinking,Google
844,Mechanical Engineering Trainee,Java;Reporting;Accounting,Design,Kolkata,4,4 months,Data Engineering,Google
964,Machine Learning Intern,Grammar;SQL,Blockchain,Chennai,3,2 months,AI & ML Internship,Accenture
1865,HR Intern,Finance;Swift,AI,Pune,5,4 months,Social Work Program,Paytm
866,Operations Intern,Operations;SolidWorks;Blockchain,Data,Kolkata,15,5 months,Analytics Bootcamp,Times of India
922,AI Research,Operations;HTML,AI,Kolkata,19,2 months,Supply Chain Management,Capgemini
696,Operations Intern,R;UI/UX;Circuit Design;MS Office,Marketing,Lucknow,14,4 months,Networking Basics,Capgemini
216,HR Intern,Data Analysis;Solidity;Grammar,Business,Kolkata,14,3 months,Blockchain Development,Siemens
1781,Content Writer,AutoCAD;Blogging;Social Media;Inventory;Swift,IT,Ahmedabad,18,2 months,Analytics Bootcamp,Google
1262,Web Developer,Linux;Research;AutoCAD;Inventory;MS Office,Media,Chennai,14,3 months,Finance & Accounting,Paytm
159,Network Engineer,Figma;Matlab;Community Outreach;Google Analytics;Accounting,IT,Hyderabad,11,6 months,Mechanical Internship,Wipro
1059,AI Research,Research;Finance,Electrical,Kolkata,13,5 months,Analytics Bootcamp,KPMG
989,HR Intern,Excel;Firebase,AI,Kolkata,5,4 months,Networking Basics,Capgemini
842,Mobile App Developer Intern,React;Inventory,Media,Gurgaon,18,4 months,Digital Marketing Hub,L&T
635,Mobile App Developer Trainee,SolidWorks;Blockchain,Data,Gurgaon,11,4 months,Electrical Systems,IBM
517,Mechanical Engineering Trainee,Adobe XD;Reporting;Blogging;HTML;Content,Operations,Mumbai,12,4 months,Operations Management,Siemens
1429,Marketing Intern,Logistics;Linux;Communication;Android;HTML,Finance,Bangalore,4,6 months,Research Methodologies,Oracle
1748,Journalism Intern,Social Media;HTML;Figma;MS Office,Mechanical,Bangalore,19,2 months,Digital Marketing,Infosys
598,Financial Analyst Intern,CAD;Kotlin;HTML,Design,Mumbai,3,4 months,UI/UX Design,Flipkart
196,Digital Marketing Intern,Editing;Social Media;Power Systems;Blockchain,AI,Kolkata,9,5 months,Mechanical Internship,L&T
1784,Cybersecurity Intern,Swift;Networking;SEM;Python;Inventory,Logistics,Pune,14,3 months,Data Engineering,Adobe
870,Blockchain Developer,JavaScript;Ethereum;Solidity;SQL;TensorFlow,IT,Delhi,6,3 months,Finance & Accounting,Oracle
411,Business Analyst Junior,Excel;Python;Adobe XD,Social Work,Mumbai,6,5 months,Data Engineering,IBM
97,Mobile App Developer Trainee,Java;Photoshop;ETL;Data Analysis,Data,Indore,19,5 months,Human Resources,Goldman Sachs
1001,Network Engineer,Inventory;SQL;Troubleshooting;AutoCAD,AI,Pune,8,4 months,Journalism Basics,HCL
1506,Mechanical Engineering Trainee,Keras;CSS,Operations,Hyderabad,6,4 months,Networking Basics,TCS
157,Data Analyst,R;Networking;Keras;Security,Civil,Lucknow,8,6 months,Blockchain Development,Adobe
420,Network Engineer Intern,Circuit Design;MS Office,Mechanical,Pune,8,4 months,Full Stack Web,Reliance
1803,Network Engineer Trainee,Writing;Finance;Kotlin,Social Work,Hyderabad,12,3 months,Journalism Basics,Amazon
478,Machine Learning Intern,NLP;Ethereum;R,Operations,Lucknow,10,3 months,Analytics Bootcamp,Accenture
1856,Journalism Intern,Google Analytics;CAD;Blogging,Management,Delhi,20,4 months,Operations Management,UNICEF
669,Digital Marketing Intern,NLP;JavaScript;MS Office;AutoCAD;Logistics,Logistics,Lucknow,20,3 months,Analytics Bootcamp,Reliance
1418,Business Analyst,Grammar;Research,AI,Hyderabad,13,5 months,Blockchain Development,TCS
1872,UI Designer,Matlab;Inventory;SQL;Accounting,Business,Lucknow,12,6 months,UI/UX Design,Wipro
1300,Web Developer,Adobe XD;Data Analysis;Solidity,Mechanical,Mumbai,19,4 months,Analytics Bootcamp,Dell
448,Mechanical Engineering Trainee,Recruitment;Research;JavaScript;CCNA,Social Work,Kolkata,16,4 months,Research Methodologies,KPMG
554,Network Engineer,Social Media;Reporting;Figma;ML;Editing,Business,Ahmedabad,19,3 months,Digital Marketing,Reliance
179,Graphic Designer,Accounting;Circuit Design;Java,Blockchain,Indore,11,4 months,Digital Marketing,Tata Motors
391,Marketing Intern,Keras;MS Office;ML,Civil,Hyderabad,11,3 months,UI/UX Design,Microsoft
579,Web Developer,HTML;Recruitment;CCNA;Matlab,Operations,Hyderabad,10,5 months,Social Work Program,Paytm
